period,Return,corp_code,Ex_Return,Next_Ex_Return
2024Q2,0.20380434782608692,00328191,0.1950543478260869,-0.15547686230248312
2024Q3,-0.1467268623024831,00328191,-0.15547686230248312,0.11823412698412697
2024Q4,0.12698412698412698,00328191,0.11823412698412697,-0.14020539906103288
2025Q1,-0.13145539906103287,00328191,-0.14020539906103288,0.18989864864864872
2025Q2,0.19864864864864873,00328191,0.18989864864864872,0.3486344419391206
2025Q3,0.35738444193912056,00328191,0.3486344419391206,-0.3110755813953488
2025Q4,-0.3023255813953488,00328191,-0.3110755813953488,-0.2313690476190476
2026Q1,-0.2226190476190476,00328191,-0.2313690476190476,0.2760892036753447
2020Q2,0.033653846153846256,00356839,0.024903846153846255,1.2367505055611727
2020Q3,1.2455005055611728,00356839,1.2367505055611727,-0.28387608069164266
2020Q4,-0.2751260806916427,00356839,-0.28387608069164266,-0.08664787551248607
2021Q1,-0.07789787551248606,00356839,-0.08664787551248607,-0.06951529237402318
2021Q2,-0.06076529237402317,00356839,-0.06951529237402318,-0.16712039162243583
2021Q3,-0.15837039162243582,00356839,-0.16712039162243583,-0.16078681608999487
2021Q4,-0.15203681608999486,00356839,-0.16078681608999487,-0.14101130653266333
2022Q1,-0.13226130653266333,00356839,-0.14101130653266333,-0.3814625318508223
2022Q2,-0.3727125318508223,00356839,-0.3814625318508223,0.9598615214180206
2022Q3,0.9686115214180206,00356839,0.9598615214180206,-0.3756605233539673
2022Q4,-0.36691052335396734,00356839,-0.3756605233539673,-0.565787037037037
2023Q1,-0.557037037037037,00356839,-0.565787037037037,-0.062261705685618694
2023Q2,-0.05351170568561869,00356839,-0.062261705685618694,-0.3599867491166077
2023Q3,-0.35123674911660774,00356839,-0.3599867491166077,0.1949537037037037
2023Q4,0.20370370370370372,00356839,0.1949537037037037,-0.31191742081447965
2024Q1,-0.30316742081447967,00356839,-0.31191742081447965,-0.32823051948051946
2024Q2,-0.3194805194805195,00356839,-0.32823051948051946,-0.22439885496183207
2024Q3,-0.21564885496183206,00356839,-0.22439885496183207,-0.23016119221411188
2024Q4,-0.22141119221411187,00356839,-0.23016119221411188,-0.14312500000000003
2025Q1,-0.13437500000000002,00356839,-0.14312500000000003,-0.4744539711191335
2025Q2,-0.46570397111913353,00356839,-0.4744539711191335,0.02503378378378377
2025Q3,0.03378378378378377,00356839,0.02503378378378377,-0.00875
2025Q4,0.0,00356839,-0.00875,-0.00875
2026Q1,0.0,00356839,-0.00875,-0.00875
2020Q2,0.9365239294710328,00361008,0.9277739294710328,-0.00979058272632679
2020Q3,-0.0010405827263267886,00361008,-0.00979058272632679,0.7073958333333332
2020Q4,0.7161458333333333,00361008,0.7073958333333332,0.10551403641881632
2021Q1,0.11426403641881633,00361008,0.10551403641881632,0.011405249897861881
2021Q2,0.020155249897861882,00361008,0.011405249897861881,-0.1741484781738086
2021Q3,-0.1653984781738086,00361008,-0.1741484781738086,0.03763515674984012
2021Q4,0.04638515674984012,00361008,0.03763515674984012,0.09198372057474782
2022Q1,0.10073372057474783,00361008,0.09198372057474782,0.11581603249548669
2022Q2,0.1245660324954867,00361008,0.11581603249548669,-0.1270508150160534
2022Q3,-0.11830081501605338,00361008,-0.1270508150160534,0.030465686274509886
2022Q4,0.03921568627450989,00361008,0.030465686274509886,-0.004706873315363867
2023Q1,0.0040431266846361336,00361008,-0.004706873315363867,0.34963926174496646
2023Q2,0.35838926174496644,00361008,0.34963926174496646,-0.13523221343873523
2023Q3,-0.12648221343873522,00361008,-0.13523221343873523,0.09871606334841634
2023Q4,0.10746606334841635,00361008,0.09871606334841634,-0.005685648621041893
2024Q1,0.003064351378958108,00361008,-0.005685648621041893,0.5828996945010183
2024Q2,0.5916496945010183,00361008,0.5828996945010183,-0.1475855726167626
2024Q3,-0.1388355726167626,00361008,-0.1475855726167626,0.36123514115898964
2024Q4,0.3699851411589896,00361008,0.36123514115898964,0.14363611713665939
2025Q1,0.1523861171366594,00361008,0.14363611713665939,0.33007352941176477
2025Q2,0.33882352941176475,00361008,0.33007352941176477,0.5694573813708259
2025Q3,0.578207381370826,00361008,0.5694573813708259,-0.05217984409799555
2025Q4,-0.04342984409799555,00361008,-0.05217984409799555,0.005219732246798649
2026Q1,0.01396973224679865,00361008,0.005219732246798649,0.5297115384615385
2020Q2,0.3507298450482821,00373571,0.3419798450482821,0.1629265312229833
2020Q3,0.17167653122298332,00373571,0.1629265312229833,-0.15802490989584814
2020Q4,-0.14927490989584813,00373571,-0.15802490989584814,0.20976753010641483
